sadate,country_name,new_confirmed,cumulative_confirmed,new_deceased,cumulative_deceased,population,latitude,longitude
2020-08-22,Jordan,33.0,1677.0,1.0,12.0,10203140.0,31.2,36.5
2020-08-22,Kazakhstan,259.0,127462.0,148.0,1781.0,18776707.0,48.0,68.0
2020-08-22,Kenya,0.0,3.0,0.0,,454480.0,0.671111,35.508611
2020-08-22,Kosovo,169.0,12294.0,9.0,447.0,1883018.0,42.55,20.833333
2020-08-22,Kuwait,571.0,80528.0,2.0,515.0,4270563.0,29.166667,47.6
2020-08-22,Kyrgyzstan,103.0,43126.0,1.0,1057.0,6524191.0,41.0,75.0
2020-08-22,Laos,0.0,22.0,0.0,0.0,7275556.0,18.2,104.1
2020-08-22,Latvia,0.0,1337.0,0.0,33.0,1919968.0,57.0,25.0
2020-08-22,Lebanon,507.0,12698.0,2.0,123.0,6825442.0,33.833333,35.766667
2020-08-22,Lesotho,34.0,1049.0,0.0,48.0,2142252.0,-29.55,28.25
2020-08-22,Liberia,4.0,1309.0,0.0,88.0,5057677.0,6.533333,-9.75
2020-08-22,Liechtenstein,1.0,101.0,0.0,1.0,38378.0,47.145,9.553889
2020-08-22,Lithuania,22.0,2643.0,1.0,68.0,2794184.0,55.2,24.0
2020-08-22,Luxembourg,19.0,6372.0,0.0,124.0,613894.0,49.77,6.13
2020-08-22,Macedonia,287.0,13595.0,7.0,564.0,2077132.0,17.6,-51.143889
2020-08-22,Madagascar,50.0,14327.0,0.0,178.0,27691019.0,-20.0,47.0
2020-08-22,Malawi,32.0,5414.0,0.0,168.0,19129955.0,-13.0,34.0
2020-08-22,Malaysia,0.0,99.0,0.0,1.0,116100.0,2.93,101.69
2020-08-22,Maldives,133.0,6912.0,1.0,27.0,540542.0,4.18,73.51
2020-08-22,Mali,6.0,2705.0,0.0,125.0,20250834.0,17.0,-4.0
2020-08-22,Malta,55.0,1772.0,0.0,10.0,493559.0,35.883333,14.5
2020-08-22,Martinique,0.0,464.0,0.0,16.0,375265.0,14.65,-61.015
2020-08-22,Mauritania,11.0,6905.0,0.0,306.0,4649660.0,21.0,-11.0
2020-08-22,Mauritius,0.0,346.0,0.0,10.0,1271767.0,-20.2,57.5
2020-08-22,Mayotte,0.0,3237.0,0.0,39.0,272813.0,-12.843056,45.138333
2020-08-22,Moldova,406.0,33478.0,5.0,945.0,4033963.0,47.25,28.516667
2020-08-22,Monaco,3.0,111.0,0.0,1.0,39244.0,43.731111,7.42
2020-08-22,Mongolia,0.0,298.0,0.0,0.0,3278292.0,47.0,104.0
2020-08-22,Montenegro,25.0,4311.0,2.0,84.0,622182.0,42.766667,19.216667
2020-08-22,Montserrat,0.0,13.0,0.0,1.0,4999.0,16.75,-62.2
2020-08-22,Morocco,1537.0,52349.0,30.0,888.0,36910558.0,32.0,-6.0
2020-08-22,Mozambique,6.0,500.0,0.0,5.0,5008793.0,-15.25,39.5
2020-08-22,Myanmar,19.0,463.0,0.0,6.0,54409794.0,22.0,96.0
2020-08-22,Namibia,316.0,5854.0,4.0,54.0,2540916.0,-23.0,17.0
2020-08-22,Nepal,743.0,32678.0,8.0,172.0,29136808.0,28.0,84.0
2020-08-22,Netherlands,1.0,60.0,0.0,8.0,14195.0,51.6017,5.2228
2020-08-22,New Caledonia,0.0,23.0,0.0,0.0,285491.0,-21.25,165.3
2020-08-22,New Zealand,4.0,1676.0,0.0,22.0,4822233.0,-41.2,174.0
2020-08-22,Niger,0.0,1172.0,0.0,93.0,24206636.0,17.0,10.0
2020-08-22,Nigeria,322.0,52227.0,5.0,1002.0,206139587.0,9.0,8.0
2020-08-22,Northern Mariana Islands,0.0,54.0,0.0,2.0,57557.0,16.705,145.78
2020-08-22,Oman,0.0,83769.0,0.0,609.0,5106622.0,21.0,57.0
2020-08-22,Palestine,326.0,25024.0,5.0,143.0,5101416.0,17.6,-51.143889
2020-08-22,Papua New Guinea,40.0,401.0,0.0,4.0,8947027.0,-6.3,147.0
2020-08-22,Philippines,10.0,700.0,0.0,16.0,3781387.0,7.216667,124.25
2020-08-22,Portugal,0.0,,0.0,,438864.0,37.014444,-7.935278
2020-08-22,Puerto Rico,319.0,29896.0,9.0,390.0,2860840.0,18.25,-66.5
2020-08-22,Qatar,243.0,117008.0,0.0,193.0,2881060.0,25.269535,51.212767
2020-08-22,Republic of the Congo,0.0,3850.0,0.0,68.0,5518092.0,-0.75,15.383331
2020-08-22,Romania,17.0,1904.0,0.0,,485276.0,44.61,26.12
2020-08-22,Russia,31.0,4763.0,0.0,26.0,465357.0,43.916667,41.783333
2020-08-22,Rwanda,200.0,3089.0,1.0,12.0,12952209.0,-1.940278,29.873889
2020-08-22,Réunion,92.0,1209.0,0.0,6.0,895308.0,-21.114444,55.5325
2020-08-22,Saint Kitts and Nevis,0.0,17.0,0.0,0.0,53192.0,17.271667,-62.666669
2020-08-22,Saint Lucia,0.0,26.0,0.0,0.0,183629.0,13.883333,-60.966667
2020-08-22,Saint Vincent and the Grenadines,0.0,58.0,0.0,0.0,110947.0,12.9,-61.233333
2020-08-22,San Marino,0.0,728.0,0.0,42.0,33938.0,43.933333,12.466667
2020-08-22,Saudi Arabia,1109.0,307479.0,30.0,3649.0,34813867.0,23.716667,44.116667
2020-08-22,Senegal,99.0,12949.0,3.0,272.0,16743930.0,14.366667,-14.283333
2020-08-22,Serbia,109.0,30657.0,3.0,698.0,6963764.0,43.95,20.933333
2020-08-22,Seychelles,0.0,135.0,0.0,1.0,98340.0,-7.1,52.766667
2020-08-22,Singapore,87.0,56353.0,0.0,27.0,5850343.0,1.3,103.8
2020-08-22,Sint Maarten,0.0,353.0,0.0,17.0,42882.0,18.031944,-63.067778
2020-08-22,Somalia,0.0,3269.0,0.0,93.0,15893219.0,6.0,47.0
2020-08-22,South Africa,4.0,7101.0,0.0,282.0,892637.0,-32.5,27.5
2020-08-22,South Sudan,3.0,2507.0,0.0,49.0,11193729.0,7.0,30.0
2020-08-22,Sri Lanka,6.0,2953.0,0.0,12.0,21413250.0,7.0,81.0
2020-08-22,Suriname,109.0,3569.0,1.0,57.0,586634.0,4.0,-56.0
2020-08-22,Swaziland,36.0,4225.0,2.0,83.0,1160164.0,-26.483333,31.433333
2020-08-22,Sweden,5.0,858.0,0.0,,244670.0,56.733333,15.9
2020-08-22,Switzerland,0.0,97.0,0.0,0.0,37841.0,46.866667,8.033333
2020-08-22,Syria,74.0,2217.0,4.0,89.0,17500657.0,35.216667,38.583333
2020-08-22,São Tomé and Príncipe,0.0,892.0,0.0,15.0,219161.0,0.316667,6.6
2020-08-22,Tajikistan,34.0,8311.0,0.0,66.0,9537642.0,38.583333,71.366667
2020-08-22,Tanzania,0.0,509.0,0.0,21.0,59734213.0,-6.307,34.854
2020-08-22,Thailand,0.0,2.0,0.0,0.0,375380.0,15.901389,104.622778
2020-08-22,Togo,2.0,1277.0,0.0,27.0,8278736.0,8.25,1.183333
2020-08-22,Trinidad and Tobago,64.0,963.0,1.0,14.0,1399491.0,10.666667,-61.516667
2020-08-22,Tunisia,75.0,2893.0,0.0,71.0,11818618.0,34.0,10.0
2020-08-22,Turkey,8039.0,432012.0,22.0,6102.0,82003882.0,39.0,36.0
2020-08-22,Turks and Caicos Islands,36.0,383.0,0.0,2.0,38718.0,21.78,-71.8
2020-08-22,Uganda,99.0,2362.0,2.0,27.0,45741000.0,1.28,32.39
2020-08-22,Ukraine,57.0,1423.0,0.0,22.0,1020078.0,51.34,32.06
2020-08-22,United Arab Emirates,390.0,67007.0,3.0,375.0,9890400.0,24.4,54.3
2020-08-22,United Kingdom,6.0,2086.0,0.0,,343932.0,53.683,-1.499
2020-08-22,United States Virgin Islands,28.0,960.0,0.0,10.0,104423.0,18.333333,-64.833333
2020-08-22,United States of America,12.0,852.0,0.0,21.0,18438.0,31.75,-82.29
2020-08-22,Uzbekistan,367.0,39065.0,6.0,275.0,33469199.0,41.0,66.0
2020-08-22,Vatican City,0.0,12.0,0.0,0.0,809.0,41.904,12.453
2020-08-22,Venezuela,0.0,160.0,0.0,,1422000.0,3.5,-66.0
2020-08-22,Vietnam,2.0,1016.0,1.0,27.0,97338583.0,16.0,108.0
2020-08-22,Yemen,4.0,1915.0,7.0,554.0,29825968.0,15.5,48.0
2020-08-22,Zambia,251.0,11082.0,1.0,281.0,18383956.0,-14.0,28.0
2020-08-22,Zimbabwe,37.0,5930.0,2.0,157.0,14862927.0,-19.0,30.0
2020-08-23,Albania,178.0,8605.0,4.0,254.0,2862427.0,41.0,20.0
2020-08-23,Algeria,398.0,41858.0,21.0,1444.0,43851043.0,28.0,1.0
2020-08-23,Andorra,13.0,1060.0,0.0,53.0,77265.0,42.558333,1.555278
2020-08-23,Angola,51.0,2222.0,4.0,100.0,32866267.0,-12.35,17.35
2020-08-23,Anguilla,0.0,3.0,0.0,0.0,15002.0,18.227222,-63.048889
2020-08-23,Antigua and Barbuda,0.0,94.0,0.0,3.0,97928.0,17.116667,-61.85
2020-08-23,Argentina,0.0,6.0,0.0,0.0,11396.0,-45.583333,-69.083333
2020-08-23,Armenia,111.0,42936.0,4.0,858.0,2963234.0,17.6,-51.143889
2020-08-23,Aruba,181.0,1568.0,1.0,7.0,106766.0,12.511063,-69.974224
2020-08-23,Australia,0.0,230.0,0.0,13.0,539590.0,-42.0,147.0
2020-08-23,Austria,0.0,75.0,0.0,1.0,32670.0,47.4,10.5
2020-08-23,Azerbaijan,169.0,35274.0,3.0,518.0,10139175.0,40.3,47.7
2020-08-23,Bahamas,0.0,1765.0,0.0,29.0,393248.0,25.0,-77.4
2020-08-23,Bahrain,389.0,49719.0,1.0,185.0,1701583.0,26.0675,50.551111
2020-08-23,Barbados,0.0,161.0,0.0,7.0,287371.0,13.17,-59.5525
2020-08-23,Belarus,177.0,70645.0,4.0,646.0,9449321.0,53.528333,28.046667
2020-08-23,Belgium,21.0,9776.0,0.0,,1215290.0,50.846667,4.3525
2020-08-23,Belize,18.0,686.0,0.0,6.0,397621.0,17.066667,-88.7
2020-08-23,Benin,30.0,2145.0,1.0,40.0,12123198.0,8.833333,2.183333
2020-08-23,Bermuda,0.0,167.0,0.0,9.0,62273.0,32.333333,-64.75
2020-08-23,Bhutan,1.0,156.0,0.0,0.0,771612.0,27.45,90.5
2020-08-23,Bosnia and Herzegovina,127.0,18029.0,11.0,547.0,3280815.0,44.0,18.0
2020-08-23,Botswana,325.0,1633.0,3.0,6.0,2351625.0,-22.2,23.7
2020-08-23,Brazil,0.0,357.0,0.0,2.0,6876.0,-16.756944,-49.437778
2020-08-23,British Virgin Islands,0.0,21.0,0.0,1.0,30237.0,18.445,-64.54
2020-08-23,Brunei,0.0,143.0,0.0,3.0,437483.0,4.4,114.566667
2020-08-23,Bulgaria,0.0,,0.0,,125190.0,43.5,26.583333
2020-08-23,Burkina Faso,14.0,1352.0,0.0,55.0,20903278.0,12.266667,-2.066667
2020-08-23,Burundi,0.0,430.0,0.0,1.0,11890781.0,-3.666667,29.816667
2020-08-23,Cambodia,0.0,273.0,0.0,0.0,16718971.0,12.6,105.0
2020-08-23,Cameroon,0.0,18973.0,2.0,410.0,26545864.0,7.0,12.0
2020-08-23,Canada,1.0,135.0,0.0,1.0,276346.9143447958,55.0,-93.5
2020-08-23,Cape Verde,23.0,3532.0,0.0,37.0,555988.0,15.916667,-24.083333
2020-08-23,Cayman Islands,0.0,205.0,0.0,1.0,65720.0,19.5,-80.5
2020-08-23,Central African Republic,2.0,5501.0,0.0,61.0,4829764.0,6.7,20.9
2020-08-23,Chad,1.0,987.0,0.0,78.0,16425859.0,15.466667,19.4
2020-08-23,Comoros,0.0,347.0,0.0,7.0,869595.0,-12.23333,44.44553
2020-08-23,Croatia,136.0,8311.0,2.0,173.0,4076246.0,45.25,15.466667
2020-08-23,Cuba,0.0,,0.0,,690113.0,23.0511,-81.5753
2020-08-23,Curaçao,2.0,39.0,0.0,1.0,164100.0,12.166667,-68.966667
2020-08-23,Cyprus,30.0,1451.0,0.0,21.0,875899.0,35.0,33.0
2020-08-23,Czech Republic,0.0,41.0,0.0,0.0,54898.0,50.104167,13.731667
2020-08-23,Denmark,72.0,16326.0,0.0,628.0,5806081.0,56.0,10.0
2020-08-23,Djibouti,1.0,5383.0,0.0,60.0,988002.0,11.8,42.433333
2020-08-23,Dominica,1.0,20.0,0.0,0.0,71991.0,15.416667,-61.333333
2020-08-23,Dominican Republic,0.0,,0.0,,99044.0,19.483333,-71.35
2020-08-23,East Timor,0.0,26.0,0.0,0.0,1318442.0,-8.966667,125.75
2020-08-23,Ecuador,0.0,,0.0,,114202.0,-1.490278,-78.002222
2020-08-23,Egypt,138.0,97478.0,18.0,5280.0,102334403.0,27.0,29.0
2020-08-23,El Salvador,189.0,24811.0,8.0,669.0,6486201.0,13.668889,-88.866111
2020-08-23,Equatorial Guinea,0.0,4926.0,0.0,83.0,1402985.0,1.5,10.0
2020-08-23,Eritrea,0.0,306.0,0.0,1.0,3546427.0,15.483333,38.25
2020-08-23,Estonia,0.0,11.0,0.0,,24473.0,58.083333,27.083333
2020-08-23,Ethiopia,1472.0,42143.0,14.0,693.0,114963583.0,9.0,40.0
2020-08-23,Falkland Islands,0.0,13.0,0.0,0.0,3483.0,-51.73,-59.22
2020-08-23,Faroe Islands,29.0,413.0,0.0,0.0,48865.0,61.969944,-6.844481
2020-08-23,Fiji,0.0,28.0,0.0,1.0,896444.0,-18.0,178.0
2020-08-23,Finland,14.0,7920.0,0.0,314.0,5517919.0,65.0,27.0
2020-08-23,France,0.0,110.0,0.0,37.0,240870.0,45.333333,1.833333
2020-08-23,French Guiana,78.0,8875.0,1.0,56.0,298682.0,3.99886,-52.99994
2020-08-23,French Polynesia,23.0,372.0,0.0,0.0,280904.0,-17.533333,-149.566667
2020-08-23,Gabon,21.0,8409.0,0.0,53.0,2225728.0,-0.683331,11.5
2020-08-23,Gambia,22.0,2708.0,0.0,113.0,2416664.0,13.5,-15.5
2020-08-23,Georgia,8.0,1429.0,2.0,19.0,3989175.0,17.6,-51.143889
2020-08-23,Germany,8.0,1527.0,0.0,47.0,583109.0,51.450833,7.013056
2020-08-23,Ghana,72.0,43841.0,0.0,301.0,31072945.0,8.0,-0.5
2020-08-23,Gibraltar,7.0,238.0,0.0,0.0,33691.0,36.13775,-5.345361
2020-08-23,Greece,155.0,8819.0,0.0,242.0,10724599.0,38.5,23.0
2020-08-23,Greenland,0.0,14.0,0.0,0.0,56772.0,72.0,-40.0
2020-08-23,Grenada,0.0,24.0,0.0,0.0,112519.0,12.116667,-61.666667
2020-08-23,Guam,87.0,899.0,0.0,7.0,168783.0,13.5,144.8
2020-08-23,Guernsey,0.0,252.0,0.0,16.0,63276.0,49.4558,-2.5775
2020-08-23,Guinea,109.0,9076.0,2.0,55.0,13132792.0,10.0,-11.0
2020-08-23,Guinea-Bissau,0.0,2149.0,0.0,33.0,1967998.0,12.0,-15.0
2020-08-23,Guyana,30.0,955.0,0.0,31.0,786559.0,5.733333,-59.316667
2020-08-23,Haiti,28.0,8110.0,0.0,196.0,11402533.0,19.0,-72.8
2020-08-23,Hong Kong,25.0,4683.0,0.0,102.0,7496988.0,22.278333,114.158611
2020-08-23,Hungary,36.0,5191.0,0.0,613.0,9772756.0,47.0,19.0
2020-08-23,Iceland,7.0,2077.0,0.0,10.0,356991.0,65.0,-19.0
2020-08-23,Indonesia,0.0,6.0,0.0,0.0,575902.4108641258,-9.56667,119.45
2020-08-23,Iran,2245.0,361150.0,133.0,20776.0,83992953.0,32.0,53.0
2020-08-23,Iraq,0.0,,0.0,,3106948.0,36.0,42.466667
2020-08-23,Ireland,147.0,28116.0,0.0,1741.0,4904240.0,53.333333,-8.0
2020-08-23,Isle of Man,0.0,338.0,0.0,34.0,85032.0,54.235,-4.525
2020-08-23,Italy,4.0,6775.0,0.0,,358955.0,45.133333,10.033333
2020-08-23,Ivory Coast,35.0,17622.0,1.0,115.0,26378275.0,8.0,-6.0
2020-08-23,Jamaica,116.0,1529.0,0.0,16.0,2961161.0,18.18,-77.4
2020-08-23,Japan,3.0,184.0,0.0,3.0,1305650.0,32.750417,129.867722
2020-08-23,Jersey,0.0,360.0,0.0,32.0,105500.0,49.19,-2.11
2020-08-23,Jordan,30.0,1707.0,2.0,14.0,10203140.0,31.2,36.5
2020-08-23,Kazakhstan,202.0,127664.0,0.0,1781.0,18776707.0,48.0,68.0
2020-08-23,Kenya,8.0,174.0,0.0,,1155574.0,-0.25,34.916667
2020-08-23,Kosovo,111.0,12405.0,10.0,457.0,1883018.0,42.55,20.833333
2020-08-23,Kuwait,432.0,80960.0,3.0,518.0,4270563.0,29.166667,47.6
2020-08-23,Kyrgyzstan,119.0,43245.0,0.0,1057.0,6524191.0,41.0,75.0
2020-08-23,Laos,0.0,22.0,0.0,0.0,7275556.0,18.2,104.1
2020-08-23,Latvia,5.0,1342.0,0.0,33.0,1919968.0,57.0,25.0
2020-08-23,Lebanon,457.0,13155.0,3.0,126.0,6825442.0,33.833333,35.766667
2020-08-23,Lesotho,0.0,1049.0,0.0,48.0,2142252.0,-29.55,28.25
2020-08-23,Liberia,5.0,1314.0,0.0,88.0,5057677.0,6.533333,-9.75
2020-08-23,Liechtenstein,0.0,101.0,0.0,1.0,38378.0,47.145,9.553889
2020-08-23,Lithuania,21.0,2664.0,0.0,68.0,2794184.0,55.2,24.0
2020-08-23,Luxembourg,9.0,6381.0,0.0,124.0,613894.0,49.77,6.13
2020-08-23,Macau,0.0,,0.0,,649342.0,22.166667,113.55
2020-08-23,Macedonia,78.0,13673.0,4.0,568.0,2077132.0,17.6,-51.143889
2020-08-23,Madagascar,75.0,14402.0,0.0,178.0,27691019.0,-20.0,47.0
2020-08-23,Malawi,5.0,5419.0,1.0,169.0,19129955.0,-13.0,34.0
2020-08-23,Malaysia,2.0,200.0,0.0,1.0,2194100.0,6.128333,100.362778
2020-08-23,Maldives,135.0,7047.0,1.0,28.0,540542.0,4.18,73.51
2020-08-23,Mali,3.0,2708.0,0.0,125.0,20250834.0,17.0,-4.0
2020-08-23,Malta,38.0,1810.0,0.0,10.0,493559.0,35.883333,14.5
2020-08-23,Martinique,0.0,464.0,0.0,16.0,375265.0,14.65,-61.015
2020-08-23,Mauritania,23.0,6928.0,0.0,306.0,4649660.0,21.0,-11.0
2020-08-23,Mauritius,0.0,346.0,0.0,10.0,1271767.0,-20.2,57.5
2020-08-23,Mayotte,0.0,3237.0,0.0,39.0,272813.0,-12.843056,45.138333
2020-08-23,Moldova,350.0,33828.0,5.0,950.0,4033963.0,47.25,28.516667
2020-08-23,Monaco,4.0,115.0,0.0,1.0,39244.0,43.731111,7.42
2020-08-23,Mongolia,0.0,298.0,0.0,0.0,3278292.0,47.0,104.0
2020-08-23,Montenegro,43.0,4354.0,0.0,84.0,622182.0,42.766667,19.216667
2020-08-23,Montserrat,0.0,13.0,0.0,1.0,4999.0,16.75,-62.2
2020-08-23,Morocco,903.0,53252.0,32.0,920.0,36910558.0,32.0,-6.0
2020-08-23,Mozambique,45.0,3440.0,0.0,21.0,31255435.0,-19.0,35.0
2020-08-23,Myanmar,11.0,474.0,0.0,6.0,54409794.0,22.0,96.0
2020-08-23,Namibia,176.0,6030.0,5.0,59.0,2540916.0,-23.0,17.0
2020-08-23,Nepal,855.0,33533.0,9.0,181.0,29136808.0,28.0,84.0
2020-08-23,Netherlands,0.0,37.0,0.0,2.0,27541.0,52.2025,4.6314
2020-08-23,New Caledonia,0.0,23.0,0.0,0.0,285491.0,-21.25,165.3
2020-08-23,New Zealand,8.0,1684.0,0.0,22.0,4822233.0,-41.2,174.0
2020-08-23,Niger,1.0,1173.0,0.0,93.0,24206636.0,17.0,10.0
2020-08-23,Nigeria,321.0,52548.0,2.0,1004.0,206139587.0,9.0,8.0
2020-08-23,Northern Mariana Islands,0.0,54.0,0.0,2.0,57557.0,16.705,145.78
2020-08-23,Oman,740.0,84509.0,28.0,637.0,5106622.0,21.0,57.0
2020-08-23,Pakistan,591.0,290620.0,4.0,6233.0,220892331.0,30.0,71.0
2020-08-23,Palestine,553.0,25577.0,7.0,150.0,5101416.0,17.6,-51.143889
2020-08-23,Papua New Guinea,0.0,401.0,0.0,4.0,8947027.0,-6.3,147.0
2020-08-23,Philippines,6.0,3961.0,2.0,93.0,247543.0,14.666667,120.941667
2020-08-23,Puerto Rico,722.0,30618.0,0.0,390.0,2860840.0,18.25,-66.5
2020-08-23,Qatar,258.0,117266.0,1.0,194.0,2881060.0,25.269535,51.212767
2020-08-23,Republic of the Congo,129.0,3979.0,1.0,69.0,5518092.0,-0.75,15.383331
2020-08-23,Romania,29.0,1414.0,0.0,,289537.0,45.11,27.68
2020-08-23,Russia,52.0,3721.0,0.0,48.0,269984.0,46.566667,45.316667
2020-08-23,Rwanda,217.0,3306.0,2.0,14.0,12952209.0,-1.940278,29.873889
2020-08-23,Réunion,35.0,1244.0,0.0,2.0,895308.0,-21.114444,55.5325
2020-08-23,Saint Kitts and Nevis,0.0,17.0,0.0,0.0,53192.0,17.271667,-62.666669
2020-08-23,Saint Lucia,0.0,26.0,0.0,0.0,183629.0,13.883333,-60.966667
2020-08-23,Saint Vincent and the Grenadines,0.0,58.0,0.0,0.0,110947.0,12.9,-61.233333
2020-08-23,San Marino,0.0,728.0,0.0,42.0,33938.0,43.933333,12.466667
2020-08-23,Saudi Arabia,1175.0,308654.0,42.0,3691.0,34813867.0,23.716667,44.116667
2020-08-23,Senegal,64.0,13013.0,2.0,274.0,16743930.0,14.366667,-14.283333
2020-08-23,Serbia,57.0,30714.0,3.0,701.0,6963764.0,43.95,20.933333
2020-08-23,Seychelles,0.0,135.0,0.0,1.0,98340.0,-7.1,52.766667
2020-08-23,Singapore,51.0,56404.0,0.0,27.0,5850343.0,1.3,103.8
2020-08-23,Sint Maarten,43.0,396.0,0.0,17.0,42882.0,18.031944,-63.067778
2020-08-23,Somalia,0.0,3269.0,0.0,93.0,15893219.0,6.0,47.0
2020-08-23,South Africa,2.0,3457.0,0.0,44.0,892310.0,-28.316667,31.416667
2020-08-23,South Sudan,3.0,2510.0,0.0,49.0,11193729.0,7.0,30.0
2020-08-23,Spain,0.0,6.0,0.0,0.0,14987.0,28.425292,-16.491703
2020-08-23,Sri Lanka,6.0,2959.0,0.0,12.0,21413250.0,7.0,81.0
2020-08-23,Suriname,38.0,3607.0,1.0,58.0,586634.0,4.0,-56.0
2020-08-23,Swaziland,79.0,4304.0,0.0,83.0,1160164.0,-26.483333,31.433333
2020-08-23,Sweden,57.0,83038.0,3.0,5811.0,10230185.0,61.0,15.0
2020-08-23,Switzerland,0.0,97.0,0.0,0.0,37841.0,46.866667,8.033333
2020-08-23,Syria,76.0,2293.0,3.0,92.0,17500657.0,35.216667,38.583333
2020-08-23,São Tomé and Príncipe,0.0,892.0,0.0,15.0,219161.0,0.316667,6.6
2020-08-23,Tajikistan,35.0,8346.0,1.0,67.0,9537642.0,38.583333,71.366667
2020-08-23,Tanzania,0.0,509.0,0.0,21.0,59734213.0,-6.307,34.854
2020-08-23,Thailand,0.0,39.0,0.0,2.0,1074058.0,14.020833,100.524722
2020-08-23,Togo,18.0,1295.0,0.0,27.0,8278736.0,8.25,1.183333
2020-08-23,Trinidad and Tobago,68.0,1031.0,1.0,15.0,1399491.0,10.666667,-61.516667
2020-08-23,Tunisia,176.0,3069.0,0.0,71.0,11818618.0,34.0,10.0
2020-08-23,Turkey,7947.0,439959.0,19.0,6121.0,82003882.0,39.0,36.0
2020-08-23,Turks and Caicos Islands,0.0,383.0,0.0,2.0,38718.0,21.78,-71.8
2020-08-23,Uganda,64.0,2426.0,2.0,29.0,45741000.0,1.28,32.39
2020-08-23,Ukraine,213.0,8926.0,2.0,256.0,907163.0,48.28,26.01
2020-08-23,United Arab Emirates,275.0,67282.0,1.0,376.0,9890400.0,24.4,54.3
2020-08-23,United Kingdom,0.0,615.0,0.0,,106522.0,54.516667,-1.55
2020-08-23,United States Virgin Islands,24.0,984.0,1.0,11.0,104423.0,18.333333,-64.833333
2020-08-23,United States of America,1.0,107.0,0.0,5.0,8010.0,43.91,-107.68
2020-08-23,Uzbekistan,441.0,39506.0,7.0,282.0,33469199.0,41.0,66.0
2020-08-23,Vatican City,0.0,12.0,0.0,0.0,809.0,41.904,12.453
2020-08-23,Venezuela,25.0,852.0,0.0,,491610.0,11.0,-64.0
2020-08-23,Vietnam,6.0,1022.0,0.0,27.0,97338583.0,16.0,108.0
2020-08-23,Yemen,5.0,1920.0,2.0,556.0,29825968.0,15.5,48.0
2020-08-23,Zambia,66.0,11148.0,0.0,281.0,18383956.0,-14.0,28.0
2020-08-23,Zimbabwe,140.0,6070.0,0.0,157.0,14862927.0,-19.0,30.0
2020-08-24,Afghanistan,0.0,205.0,0.0,10.0,399500.0,35.0,69.7
2020-08-24,Albania,154.0,8759.0,5.0,259.0,2862427.0,41.0,20.0
2020-08-24,Algeria,370.0,42228.0,10.0,1454.0,43851043.0,28.0,1.0
2020-08-24,Andorra,0.0,1060.0,0.0,53.0,77265.0,42.558333,1.555278
2020-08-24,Angola,61.0,2283.0,2.0,102.0,32866267.0,-12.35,17.35
2020-08-24,Anguilla,0.0,3.0,0.0,0.0,15002.0,18.227222,-63.048889
2020-08-24,Antigua and Barbuda,0.0,94.0,0.0,3.0,97928.0,17.116667,-61.85
2020-08-24,Argentina,1.0,146.0,0.0,2.0,68736.0,-30.756944,-57.985
2020-08-24,Armenia,131.0,43067.0,3.0,861.0,2963234.0,17.6,-51.143889
2020-08-24,Aruba,60.0,1628.0,0.0,7.0,106766.0,12.511063,-69.974224
2020-08-24,Australia,0.0,230.0,0.0,13.0,539590.0,-42.0,147.0
2020-08-24,Austria,1.0,104.0,0.0,0.0,44461.0,47.816667,16.25
2020-08-24,Azerbaijan,152.0,35426.0,1.0,519.0,10139175.0,40.3,47.7
2020-08-24,Bahamas,33.0,1798.0,17.0,46.0,393248.0,25.0,-77.4
2020-08-24,Bahrain,357.0,50076.0,1.0,186.0,1701583.0,26.0675,50.551111
2020-08-24,Bangladesh,0.0,,0.0,,276346.9143447958,24.4,88.5
2020-08-24,Barbados,0.0,161.0,0.0,7.0,287371.0,13.17,-59.5525
2020-08-24,Belarus,82.0,70727.0,6.0,652.0,9449321.0,53.528333,28.046667
2020-08-24,Belgium,46.0,8915.0,0.0,,1110068.0,50.633333,5.566667
2020-08-24,Belize,27.0,713.0,4.0,10.0,397621.0,17.066667,-88.7
2020-08-24,Benin,0.0,2145.0,0.0,40.0,12123198.0,8.833333,2.183333
2020-08-24,Bermuda,1.0,168.0,0.0,9.0,62273.0,32.333333,-64.75
2020-08-24,Bhutan,17.0,173.0,0.0,0.0,771612.0,27.45,90.5
2020-08-24,Bosnia and Herzegovina,297.0,18326.0,13.0,560.0,3280815.0,44.0,18.0
2020-08-24,Botswana,0.0,1633.0,0.0,6.0,2351625.0,-22.2,23.7
2020-08-24,Brazil,0.0,144.0,0.0,1.0,11015.0,-10.572778,-40.273889
2020-08-24,British Virgin Islands,5.0,26.0,0.0,1.0,30237.0,18.445,-64.54
2020-08-24,Brunei,1.0,144.0,0.0,3.0,437483.0,4.4,114.566667
2020-08-24,Burkina Faso,0.0,1352.0,0.0,55.0,20903278.0,12.266667,-2.066667
2020-08-24,Burundi,0.0,430.0,0.0,1.0,11890781.0,-3.666667,29.816667
2020-08-24,Cambodia,0.0,273.0,0.0,0.0,16718971.0,12.6,105.0
2020-08-24,Cameroon,0.0,18973.0,0.0,410.0,26545864.0,7.0,12.0
2020-08-24,Canada,11.0,4786.0,0.0,216.0,919726.2305893784,55.0,-93.5
2020-08-24,Cape Verde,36.0,3568.0,0.0,37.0,555988.0,15.916667,-24.083333
2020-08-24,Cayman Islands,0.0,205.0,0.0,1.0,65720.0,19.5,-80.5
